Quality	#1 ID	#2 ID	#1 String	#2 String
0	11518	16586	They'd drive the streets with lasers called LIDAR.	Có rất nhiều cách đong đếm thời gian, nhưng một hệ cơ số 60 kỳ quái được biết đến như là giờ, phút, giây gần như phổ biến trên toàn thế giới.
0	831	8996	So that's what I normally do.	Rõ ràng khi công nghệ chụp ảnh được hoàn thiện, nhiều người có ý kiến, việc đó làm tiêu tan hội họa
1	10328	10767	"No one has anything to fear from being correctly identified but everything to fear from their identity being stolen or misused," Mr Blunkett said.	Ông nói thêm: "Không ai có bất cứ điều gì để sợ bị nhận dạng chính xác, nhưng tất cả mọi thứ để sợ là danh tính của họ bị đánh cắp hoặc sử dụng sai."
1	1220	1100	But the Russell 2000 index, the barometer of smaller company stocks, had a weekly gain of 3.71, or 0.9 percent, closing at 418.40.	Nhưng Russell 2000, phong vũ biểu chứng khoán của các công ty nhỏ hơn, có mức tăng hàng tuần là 3,71, tương đương 0,9%, dừng ở mức 418,40.
1	15883	6010	It will be followed in November by a third movie, "The Matrix Revolutions."	Bộ phim là phần thứ hai của bộ ba, sẽ kết thúc vào tháng 11 với "Cuộc cách mạng ma trận".
1	3868	17121	And well, of course, the Dutch can't eat all these pigs.	Và vâng, tất nhiên là người Hà Lan không ăn hết được số lợn này rồi.
0	19304	8677	The deforestation, especially for oil palm, to provide biofuel for Western countries is what's causing these problems.	Nếu là người, anh ta sẽ có một cái lưỡi dài bằng chín feet.
0	19707	9527	This process is an engineering problem, a mechanical problem, a logistical problem, an operational problem.	Vì thế những người nông dân ra ngoài vào ban đêm với những chiếc xe jeep được vũ trang cẩn thận, và bật đèn pha lên, rồi tất cả những gì trông không giống một con cừu thì bạn cứ việc bắn.
0	2156	16201	So what's the problem, why has this chasm opened up, and what can we do to fix it?	Một tai nạn?
0	16556	1520	Privacy is nonnegotiable.	Bạn có nhớ lần đầu tiên khi đang ở trong một chiếc xe và điều đó xảy ra?
0	9362	4278	In choosing "Hotel Rwanda," they explored genocide of the most brutal kind.	Do đó chúng tôi đã tổ chức chiếu phim.
0	4672	6002	"We are pleased with the judge's decision and pleased that they accepted our arguments," a Merrill spokesman said Tuesday.	Chúng tôi hài lòng với quyết định của thẩm phán, Mark Herr, phát ngôn viên của Merrill Lynch nói.
1	2112	10000	The compilers are available in two flavors: the Intel C++ Compiler for Microsoft eMbedded Visual C++ retails for USD$399 and is intended for application development use.	Các trình biên dịch có sẵn ở hai dạng: Trình biên dịch Intel C ++ cho Microsoft eMbedded Visual C ++ có sẵn từ Intel với giá 399 USD và dành cho phát triển ứng dụng.
0	3608	17709	As we move to search, we rely on the relevance rankings, the Web matching, the index crawling.	Tôi có rất nhiều những quyển như thế này, tôi giữ được 8 đến 9 năm rồi.
1	960	12816	"The actions reflect our strong forward momentum as we intensify our business focus and work to achieve profitability."	Các hành động phản ánh động lực mạnh mẽ của chúng tôi khi chúng tôi tăng cường tập trung kinh doanh và làm việc để đạt được lợi nhuận, "Katsumi Ihara, chủ tịch của Sony Ericsson cho biết.
1	18989	12451	So this was how it came into my service, and it was different from the men.	Và đó là cách nó (triết lý kia) đi và công tác của tôi, nó khác với (suy nghĩ) của đàn ông.
1	3139	6509	That's the one that John Locke systematized when he said that freedom was rooted in private property rights and the protection of law.	Đó là cái mà John Locke sắp xếp theo hệ thống khi ông ấy nói rằng tự do là gốc rễ của quyền tài sản tư và sự bảo vệ của luật pháp.
0	3546	14636	And whether we call them 440 per second, A, or 3,729, B flat -- trust me, that's right -- they're just phenomena.	Đó là tất cả những gì chúng ta đang làm ở đây.
0	9462	12305	And the idea is that everything is defined.	Chúng ta bắt đầu với một quan sát mà theo tôi càng ngày càng trở nên rõ ràng trong vài năm qua đó là: bất kì thông tin cá nhân nào cũng có thể trở thành thông tin nhạy cảm.
1	4893	13960	We were burning about 8,500 a day, so we needed it.	Chúng tôi sử dụng hết 8500 calory mỗi ngày. Nên chúng tôi cần phải ăn như vậy.
0	787	13619	It doesn't work that way.	Tôi chỉ tin vào thống kê, khi đó là những con số thống kê do-bà-kiểm-định.
0	3817	17838	This page is very bad; it's a categorization of countries.	Trước kia là làm thế nào để chúng ta kiểm soát được dầu của họ?
0	4372	9528	He did not speak about rice, in India. He said, "To those who have to go without two meals a day, God can only appear as bread."	Tôi sẽ kể cho các bạn một câu chuyện.
1	3509	11920	So what's the problem?	Vậy, vấn đề là gì?
0	3415	4837	In summary, if you look at it, in year one the people can sell their land to get income, but they get jobs back in the construction and the reforestation, the working with the orangutans, and they can use the waste wood to make handicraft.	(Tiếng cười) Điều còn lại mà tôi không thể nói với cậu Johnny là tôi không muốn thử.
0	6985	15141	And all of those products probably end their lives in a dump like this one in Manila.	Vì vậy bạn có thể mở cái này
0	10140	1044	We lost 5.5 million hectares in just a matter of a few months.	Trong một ngày thường, bạn thức dậy với  sự hi vọng hay sự ảm đạm?
0	14960	1369	That's kind of the world I'd rather raise my kids in -- Oz, right? -- and not the world of dudes fighting, which is where we kind of have to be.	BP rõ ràng là có chuyện khác đang phải bận tâm.
0	12012	2012	So whereas in the adults, as I told you, this brain region is almost completely specialized -- it does almost nothing else except for thinking about other people's thoughts -- in children it's much less so, when they are age five to eight, the age range of the children I just showed you.	Nhưng họ lại nói, "Được rồi, ngoài những gì chúng ta đã trao đổi, "anh có thuộc vào bất cứ một nhóm nào muốn phá hoại nước Mỹ không?" Tôi trả lời, "Không."
0	14540	9428	That's how all this started, but after making a sanitary pad, where can I check it?	Nhưng bạn biết rằng các cảm giác của bạn không phải là hoàn hảo, và do đó có một vài biến đổi về nơi quả bóng sẽ rơi được miêu tả bằng một quầng màu đỏ, biểu diễn các con số ở giữa 0.5 và có thể là 0.1
0	14835	12265	Companies that fall under that definition are subject to much less stringent regulation.	Các công ty điện thoại, đã lập luận rằng DSL phải chịu ít quy định hơn, đã có phản ứng trái chiều.
0	9648	15630	You can't see how different your search results are from anyone else's.	Nhưng các chính sách về năng lượng tiếp tục tập trung vào việc tìm kiếm thêm nhiên liệu hóa thạch.
1	156	14364	A total of 17 cases have been confirmed in the southern city of Basra, the Organization said.	Tổng cộng có 17 trường hợp dịch tả được đã được báo cáo bởi Tổ chức Y tế Thế giới ở thành phố Basra, miền nam Iraq.
0	15004	18534	The tech-heavy Nasdaq Stock Market's composite index rose 3.41 points to 1,915.31.	Chỉ số tổng hợp S & P / TSX điểm chuẩn tăng 29,12 điểm ngày hôm qua lên 7.633,61.
1	18903	11535	They've been in use, in architecture, since ancient times.	Chúng đã được đưa vào sử dụng trong kiến trúc từ thời cổ đại.
1	6024	1138	And eventually, soon they started to get better and better here.	Và cuối cùng, họ bắt đầu có tiến triển rõ rệt.
1	755	8838	Just suppose, as I said, that we do acquire -- let's say we do it today for the sake of argument -- the ability to confer 30 extra years of healthy life on people who are already in middle age, let's say 55.	Cứ tưởng tượng là chúng ta đạt được -- cứ cho là chúng ta đã làm được ngày nay -- việc tăng thêm 30 năm sống khỏe mạnh trên người trung niên, chẳg hạn 55.
0	16505	4092	Analysts say Davis, who faces a historic recall election in October, could get a boost in the polls with a budget plan in place.	Các nhà phân tích cho rằng Davis, một đảng Dân chủ, có thể nhận được sự gia tăng trong các cuộc thăm dò nếu cuộc khủng hoảng ngân sách 29 ngày được giải quyết mà không cần trì hoãn thêm.
0	15311	7307	LG: I can tell you many hopeful things that I've seen happening.	BJ: Không thể nói chuyện với nhau trên sân khấu bởi vì họ cũng được gắn mic.
1	4429	4257	It's the richest country in the world with Al Jazeera.	Đây là nước giàu nhất thế giới với kênh truyền hình Al Jazeera.
1	15578	12166	The Republic of Korea was found to lead the way in broadband penetration, with approximately 21 broadband subscribers for every 100 inhabitants.	Không có gì đáng ngạc nhiên, quốc gia băng thông rộng Hàn Quốc dẫn đầu về thâm nhập băng rộng, với khoảng 21 thuê bao băng rộng cho mỗi 100 cư dân.
0	18498	18209	Now, while the smell wafts over you, let me tell you the history of an idea.	Nếu bạn có thể đào tạo ra nhiều chuột hơn, chúng ta thực tế có thể đạt được kết quả thậm chí còn cao hơn.
1	2575	1819	Oh, we may learn a little about the behavior of the human body at high altitudes, and possibly medical men may turn our observation to some account for the purposes of aviation, but otherwise nothing will come of it.	À, có thể là chúng tôi biết thêm một chút về phản ứng của cơ thể người ở độ cao lớn, và có thể những nhà y học có thể đem những nhận xét đó áp dụng vào ngành hàng không, nhưng ngoài ra thì không có ích gì cả.
